_id,name,province,city,district,phones,month_sales,min_price,delivery_fee_tips,delivery_time,opening_hours,recommend_reasons,updated
6326769fe87fa69e00699b58,伊品香·中国兰州牛肉拉面(南丰路店),天津市,天津市,南开区,18697220794,41,20.0,配送¥3.2,36,周一至周日 07:40-21:10,"面条口感筋道,汤底浓郁,很好吃",2022-09-18 09:38:39
632676a5e87fa69e00699b59,明家·三鲜打卤面(和平店),天津市,天津市,和平区,022-83131883;13102267366,40099,20.0,配送¥3.2,30,周一至周日 10:00-21:50,"必点芥末黄瓜墩,很棒",2022-09-18 09:38:45
632676ade87fa69e00699b5a,牛聪聪广州肠粉(万德庄店),天津市,天津市,南开区,13902180823,30099,20.0,免配送费,30,周一至周日 10:25-15:30，16:25-21:30,热情掌柜,2022-09-18 09:38:53
632676b2e87fa69e00699b5b,麻辣鸡架(天津旗舰总店),天津市,天津市,南开区,13361215459;13361288635,60099,20.0,配送¥0.3,30,周一至周日 09:50-次日01:10,"味道感觉真的不错,对宵夜党很友好",2022-09-18 09:38:58
632676b9e87fa69e00699b5c,南大老王豆皮,天津市,天津市,和平区,18920427903,90099,20.0,配送¥1.5,30,周一至周日 08:00-22:00,"棒棒哒,又快又好,特色中辣力荐",2022-09-18 09:39:05
632676bfe87fa69e00699b5d,三好龙虾(南开店),天津市,天津市,南开区,022-87085566,55,0.0,免配送费,30,周一至周日 10:20-13:45，17:00-21:55,"凉面味道很好,下次再来",2022-09-18 09:39:11
632676c6e87fa69e00699b5e,窑鸡王(天津和平店),天津市,天津市,和平区,16600342989,60099,0.0,配送¥2,30,周一至周日 09:40-次日07:00,"每次点招牌窑鸡,都很满意",2022-09-18 09:39:18
632676cde87fa69e00699b5f,997拌鸡架·麻辣拌(和平店),天津市,天津市,和平区,15040634554,200099,20.0,免配送费,30,周一至周日 09:30-21:00,"鸡架味道不错,量也是足够吃",2022-09-18 09:39:25
632676d3e87fa69e00699b60,天津二斗栗子,天津市,天津市,和平区,16600322236,10099,20.0,免配送费,30,周一至周日 09:10-21:30,"锅巴和糖都非常好吃,很推荐",2022-09-18 09:39:31
632676dae87fa69e00699b61,炉盖香酥鸡饼(南开店),天津市,天津市,南开区,13164040412,90099,0.0,免配送费,30,周一至周日 06:45-20:30,"非常好,品质很好,包装非常新潮",2022-09-18 09:39:38
632676e0e87fa69e00699b62,薛记炒货(红磡大道店),天津市,天津市,南开区,15602176545,20099,38.0,满35免配送费,30,周一至周日 09:00-21:00,真是经济实惠,2022-09-18 09:39:44
632676e6e87fa69e00699b63,葛大妮卤肥肠,天津市,天津市,南开区,13483870086,59,20.0,免配送费,30,周一至周日 09:10-21:00,前所未有的美味体验,2022-09-18 09:39:50
632676ede87fa69e00699b64,朝鲜凉菜(玉泉路店),天津市,天津市,南开区,18622348011,100099,15.0,免配送费,30,周一至周日 09:40-21:00,凉皮/凉粉中精选好店,2022-09-18 09:39:57
632676f4e87fa69e00699b65,沙县小吃(昆明路店),天津市,天津市,和平区,18698154925,30099,15.0,配送¥2,30,周一至周日 09:00-23:55,热情掌柜,2022-09-18 09:40:04
632676f9e87fa69e00699b66,百顺园老味肘子,天津市,天津市,南开区,13642065486;18322486486;18599420678,42,20.0,免配送费,30,周一至周日 09:00-13:45，16:00-21:00,真好吃，味道美极了,2022-09-18 09:40:09
63267702e87fa69e00699b67,标典熏酱铺子(玉泉路店),天津市,天津市,南开区,15332039832,27,20.0,配送¥3,30,周一至周日 09:00-19:25,"你这手艺绝了,太好吃了",2022-09-18 09:40:18
63267708e87fa69e00699b68,天宝楼(绵阳道店),天津市,天津市,和平区,13920689865,53,20.0,满50免配送费,30,周一至周日 08:00-18:30,一直买，这家味道很不错,2022-09-18 09:40:24
6326770fe87fa69e00699b69,迎宾二厂酱制品,天津市,天津市,南开区,15822046828,39,20.0,免配送费,31,周一至周日 06:30-20:00,喜欢这个味道，必须点赞,2022-09-18 09:40:31
63267714e87fa69e00699b6a,天津二斗栗子,天津市,天津市,和平区,16600324989;13116121356,30099,20.0,免配送费,30,周一至周日 08:30-22:00,"点的抹茶绵绵冰,整体很满意",2022-09-18 09:40:36
6326771be87fa69e00699b6b,老城里干果,天津市,天津市,和平区,18749385534,4,20.0,配送¥2.7,33,周一至周日 06:30-19:30,非常好吃，拯救不开心,2022-09-18 09:40:43
63267721e87fa69e00699b6c,六必居(福安菜市场店),天津市,天津市,和平区,13820404510;15022090693,34,20.0,免配送费,31,周一至周日 08:00-18:30,多次购买，值得推荐,2022-09-18 09:40:49
63267727e87fa69e00699b6d,山东纯碱呛面馒头·油酥大饼·各种面食,天津市,天津市,和平区,13821513443,48,20.0,免配送费,32,周一至周日 08:00-21:00,真好吃，味道美极了,2022-09-18 09:40:55
6326772de87fa69e00699b6e,哈尔滨烤冷面紫菜包饭(哈密道店),天津市,天津市,和平区,16600345162,200099,16.0,免配送费,31,周一至周日 09:00-21:30,"热销烤冷面酸甜辣味道很好,超过瘾",2022-09-18 09:41:01
63267733e87fa69e00699b6f,朝鲜凉菜(福安大街店),天津市,天津市,和平区,13612097745,60099,20.0,免配送费,30,周一至周日 10:00-20:30,"好吃极了,份量也很足",2022-09-18 09:41:07
6326778be87fa69e00699b70,只此一家纸上烤肉(总店),天津市,天津市,南开区,15902261714,27,20.0,免配送费,36,周一至周日 10:00-22:00,东西可以，美味彻底，双击666,2022-09-18 09:42:35
63267791e87fa69e00699b71,阿起财烤鸭,天津市,天津市,南开区,15620234003;17694951912,10099,20.0,免配送费,30,周一至周日 10:20-13:30，15:25-20:00,"脆皮烤鸭整只味道好,分量十足",2022-09-18 09:42:41
63267796e87fa69e00699b72,2020餐厅,天津市,天津市,南开区,13682032904;13682102078,10099,20.0,配送¥3.2,30,周一至周日 10:30-14:00，16:30-21:00,南开区烧烤美味第6名,2022-09-18 09:42:46
6326779ce87fa69e00699b73,肥猫烤翅(滨江道店),天津市,天津市,和平区,13820604889;18222662004;18630860366,100099,20.0,配送¥3.2,30,周一至周日 10:30-22:55,特色凉菜也不错,2022-09-18 09:42:52
632677a3e87fa69e00699b74,手撕烤鸭(天津总店),天津市,天津市,和平区,13820708961;17602617203,100099,20.0,免配送费,30,周一至周日 10:00-次日03:00,"真的很香,烤鸭酥酥的,肉也很入味儿",2022-09-18 09:42:59
632677a9e87fa69e00699b75,半天妖烤鱼(保利广场店),天津市,天津市,和平区,022-27316957;15910043658,65,17.0,免配送费,41,周一至周日 09:30-21:30,"娃娃菜味道很好,超过瘾",2022-09-18 09:43:05
632677afe87fa69e00699b76,一哥龙虾馆.活虾现做(南市店),天津市,天津市,和平区,18622088855;022-23458535,60099,60.0,配送¥6,40,周一至周日 00:00-03:00，10:00-次日00:00,"蒜香小龙虾太好吃了,汤汁特别香",2022-09-18 09:43:11
632677b6e87fa69e00699b77,买又大(沙市道店),天津市,天津市,和平区,022-27819791,100099,20.0,免配送费,31,周一至周日 24小时营业,"能吃到大云吞,很好,很棒",2022-09-18 09:43:18
632677bce87fa69e00699b78,煌尚麻辣烧烤,天津市,天津市,和平区,13516214189,39,50.0,配送¥10,38,周一至周日 10:00-次日01:35,味道和菜品都不错,2022-09-18 09:43:24
632677c2e87fa69e00699b79,燃鸽子·海鲜烧烤,天津市,天津市,南开区,13161614856,55,20.0,免配送费,36,周一至周日 10:00-14:00，16:00-次日02:00,非常好吃，点赞,2022-09-18 09:43:30
632677c8e87fa69e00699b7a,这些年羊腿汤·烧烤羊汤(鼓楼店),天津市,天津市,南开区,022-59847178,70099,20.0,免配送费,33,周一至周日 09:30-次日02:00,羊蝎子也不错,2022-09-18 09:43:36
632677cee87fa69e00699b7b,烤鱼工厂·烤鱼·牛蛙·小龙虾(天津店),天津市,天津市,南开区,18514308083,40099,0.0,免配送费,38,周一至周日 10:00-次日00:00,热情掌柜,2022-09-18 09:43:42
632677d4e87fa69e00699b7c,九毛烧烤,天津市,天津市,和平区,17622323592,62,68.0,配送¥3,39,周一至周日 10:00-14:00，16:30-次日08:00,喜欢这个味道，必须点赞,2022-09-18 09:43:48
632677dae87fa69e00699b7d,麻辣诱惑·麻小·小龙虾·烧烤·海鲜(和平店),天津市,天津市,和平区,17622390042,80099,0.0,免配送费,35,周一至周日 10:00-次日00:00,不错棒棒哒闺女喜欢小龙虾面,2022-09-18 09:43:54
632677e1e87fa69e00699b7e,东北烧烤,天津市,天津市,和平区,13012258002,37,78.0,配送¥1,35,周一至周日 10:00-14:00，16:00-次日08:00,牛肉串鲜嫩可口,2022-09-18 09:44:01
632677e8e87fa69e00699b7f,海底捞小火锅外送(西湖道店),天津市,天津市,南开区,18222639909;15822007809,88,78.0,配送¥9,50,周一至周日 10:00-次日00:00,一直买，这家味道很不错,2022-09-18 09:44:08
632677eee87fa69e00699b80,这些年羊腿汤·烧烤羊汤(佟楼店),天津市,天津市,河西区,13389963810;59848248,100099,20.0,免配送费,44,周一至周日 09:50-21:50,招牌羊肚汤羊汤口感很好,2022-09-18 09:44:14
632677f4e87fa69e00699b81,桥头堡坤德餐厅,天津市,天津市,河西区,17622658796,60099,50.0,免配送费,40,周一至周日 10:40-14:15，16:30-次日03:00,热情掌柜,2022-09-18 09:44:20
632677fae87fa69e00699b82,蒙古烤鸡碳烤肉,天津市,天津市,河西区,13309740970,100099,20.0,配送¥1.6,37,周一至周日 10:00-次日00:00,"生菜洗的干干净净的很好,很卫生",2022-09-18 09:44:26
63267800e87fa69e00699b83,等味私房麻辣小龙虾,天津市,天津市,南开区,18802222888,5,100.0,配送¥7,40,周一至周日 08:00-次日02:55,味道非常棒，明天还想再点,2022-09-18 09:44:32
63267806e87fa69e00699b84,喜麦丰牛肉饭·小酒馆(北城街店),天津市,天津市,南开区,18920032835,49,20.0,配送¥4.6,43,周一至周日 10:40-20:20,土豆炖牛肉很正宗,2022-09-18 09:44:38
6326780ce87fa69e00699b85,挚爱小腰海鲜烧烤(南开店),天津市,天津市,南开区,15122918155,40099,20.0,配送¥2.5,39,周一至周日 10:30-次日02:00,"特别好的烧烤,味道不错,肉质也很好",2022-09-18 09:44:44
63267812e87fa69e00699b86,这些年羊腿汤·烧烤羊汤(曲阜道店),天津市,天津市,和平区,022-59847948,100099,20.0,免配送费,42,周一至周日 09:30-次日02:00,"招牌羊腿汤羊汤超值,熟悉的味道",2022-09-18 09:44:50
63267818e87fa69e00699b87,成都108牛蛙火锅(黄河道店),天津市,天津市,南开区,022-83555022;18283000772,30099,128.0,免配送费,45,周一至周日 10:00-次日04:00,"刚解决一份蛋炒饭,明天还要点",2022-09-18 09:44:56
63267820e87fa69e00699b88,遇见你烧烤·羊汤·牛肉饭,天津市,天津市,河西区,13820885369,7,20.0,配送¥2.2,47,周一至周日 10:30-22:40,味道很赞，五分好评,2022-09-18 09:45:04
63267827e87fa69e00699b89,天一烤肉(永安道菜市场店),天津市,天津市,河西区,17710427818;18602224226,10099,50.0,满40配送¥1,40,周一至周日 09:45-22:00,"味道挺不错的,料很足,下回还会点",2022-09-18 09:45:11
6326782ee87fa69e00699b8a,永旺羊汤·烧烤·家常菜(红旗南路店),天津市,天津市,南开区,17622832735;022-27567656,20099,20.0,配送¥5.2,43,周一至周日 10:00-次日00:00,"对羊肚汤词穷,反正就是好",2022-09-18 09:45:18
63267834e87fa69e00699b8b,疆莱新疆餐厅(长虹公园店),天津市,天津市,南开区,13034313587;13034313587;022-27581666,100099,20.0,免配送费,42,周一至周日 10:30-14:20，16:40-21:20,"刚解决一份鸡肉炒米粉,明天还要点",2022-09-18 09:45:24
6326783de87fa69e00699b8c,初名饺子(融创天拖店),天津市,天津市,南开区,13072007555,20099,50.0,配送¥4,39,周一至周日 10:00-22:00,"点的虾仁素三鲜水饺,配送速度很快",2022-09-18 09:45:33
63267843e87fa69e00699b8d,津门羊大爷铜锅涮肉烧烤(永安道店),天津市,天津市,河西区,88115678,10099,20.0,配送¥2.5,49,周一至周日 10:30-14:30，16:30-21:30,烤鱿鱼串值得再点,2022-09-18 09:45:39
63267849e87fa69e00699b8e,江边盘盘烤·牛蛙·烤鱼(河西店),天津市,天津市,河西区,15102236329,100099,20.0,免配送费,36,周一至周日 10:00-次日01:50,很喜欢肥牛牛蛙煲,2022-09-18 09:45:45
63267850e87fa69e00699b8f,诸葛传奇|军师烤鱼(红桥店),天津市,天津市,红桥区,18812719517,10099,30.0,配送¥7,51,周一至周日 10:00-22:00,"超好吃的鱼,连续n次了,好好吃",2022-09-18 09:45:52
63267856e87fa69e00699b90,尕张子新疆烧烤·抓饭·米粉(河西店),天津市,天津市,河西区,02223520017;13034334243,50099,40.0,配送¥4.5,40,周一至周日 10:30-14:30，16:40-21:30,"分量很足,非常好吃,性价比高",2022-09-18 09:45:58
6326785de87fa69e00699b91,浔虾记小龙虾.捞汁小海鲜总店,天津市,天津市,河北区,13602001273;13012262798,40099,120.0,配送¥12,47,周一至周日 10:10-次日00:00,热情掌柜,2022-09-18 09:46:05
63267864e87fa69e00699b92,津门羊大爷·烧烤·铜锅涮肉(堤南道店),天津市,天津市,南开区,022-23618912,70,50.0,配送¥7.3,42,周一至周日 10:30-22:30,一直吃口味超级赞,2022-09-18 09:46:12
6326786ae87fa69e00699b93,诸葛传奇|军师烤鱼(天津店),天津市,天津市,河东区,18622188373,10099,0.0,配送¥10,48,周一至周日 10:00-22:00,"特好吃,值得吃,口味超级棒",2022-09-18 09:46:18
63267873e87fa69e00699b94,绿色庄园韩国料理(红磡店),天津市,天津市,南开区,022-27481018,200099,20.0,免配送费,30,周一至周日 10:00-21:30,很喜欢大酱汤,2022-09-18 09:46:27
63267878e87fa69e00699b95,N多寿司(天津南开二马路3267店),天津市,天津市,南开区,17622391123,10099,20.0,免配送费,36,周一至周日 09:00-22:00,"分量很足,非常好吃,性价比高",2022-09-18 09:46:32
6326787ee87fa69e00699b96,春川家部队火锅石锅拌饭(南开店),天津市,天津市,南开区,13274562737,60099,20.0,免配送费,30,周一至周日 09:00-22:30,"味道浓郁,料也挺丰富的",2022-09-18 09:46:38
63267883e87fa69e00699b97,私町Osaka食堂(天津和平店),天津市,天津市,和平区,15522549500,300099,20.0,免配送费,30,周一至周日 00:00-02:00，09:30-次日00:00,"分量很足,包装仔细,非常好吃",2022-09-18 09:46:43
6326788ae87fa69e00699b98,若竹CurryStudio,天津市,天津市,和平区,15620520345;18526055449,40,20.0,免配送费,31,周一至周日 09:55-20:05,口味正宗，好吃极了,2022-09-18 09:46:50
6326788fe87fa69e00699b99,和番丼饭·牛肉饭(千百味美食城店),天津市,天津市,和平区,18622727161,60099,20.0,免配送费,30,周一至周日 09:00-21:00,热情掌柜,2022-09-18 09:46:55
63267895e87fa69e00699b9a,荠岛国王拌饭(鞍山道店),天津市,天津市,和平区,13207581648,60099,20.0,免配送费,30,周一至周日 10:00-23:55,一直很喜欢这家的五花肉拌饭,2022-09-18 09:47:01
6326789be87fa69e00699b9b,金智茵韩国拌饭部队火锅,天津市,天津市,和平区,13207581648,20099,20.0,免配送费,31,周一至周日 10:00-23:55,"餐点味道好极了,份量也多,也很好吃",2022-09-18 09:47:07
632678a0e87fa69e00699b9c,筑地无二,天津市,天津市,和平区,15222068215,53,20.0,配送¥3.2,33,周一至周日 10:00-次日03:00,"经常点,有时去店面,老板厨艺不错",2022-09-18 09:47:12
632678a7e87fa69e00699b9d,金家汤饭(和平国际商场店),天津市,天津市,和平区,15522434913,60099,20.0,免配送费,32,周一至周日 10:20-21:00,满满的豆腐鲜味十足,2022-09-18 09:47:19
632678ade87fa69e00699b9e,乐处居酒屋(哈密道店),天津市,天津市,和平区,18920021180,33,50.0,配送¥10,31,周一至周日 09:55-23:00,很美味，一如既往地优秀,2022-09-18 09:47:25
632678b3e87fa69e00699b9f,食其家·牛丼咖喱(天津乐宾百货店),天津市,天津市,和平区,02227815260,78,20.0,配送¥3.5,31,周一至周日 10:00-21:00,味道非常棒，明天还想再点,2022-09-18 09:47:31
632678b9e87fa69e00699ba0,千人梨花牛肉汤·烤牛肉拌饭(乐宾店),天津市,天津市,和平区,18744418205,100099,20.0,免配送费,31,周一至周日 10:00-20:30,"梨花的拌饭还是不错的,家人很喜欢",2022-09-18 09:47:37
632678c0e87fa69e00699ba1,啊咔啦咔韩式料理（吉利大厦店）,天津市,天津市,和平区,18002039839,50099,20.0,免配送费,32,周一至周日 09:30-20:40,无敌种草芝士火辣鸡,2022-09-18 09:47:44
632678c6e87fa69e00699ba2,黑眼熊寿司(天津和平店),天津市,天津市,和平区,19822158933,60099,20.0,免配送费,36,周一至周日 10:00-20:40,热情掌柜,2022-09-18 09:47:50
632678cde87fa69e00699ba3,仟佰味紫菜包饭,天津市,天津市,南开区,18622766682,80099,20.0,免配送费,35,周一至周日 08:50-21:00,五花肉石锅拌饭很超值,2022-09-18 09:47:57
632678d3e87fa69e00699ba4,争鲜回转寿司(伊势丹店),天津市,天津市,和平区,13820205653;022-27118448,40099,20.0,免配送费,31,周一至周日 10:00-20:30,鳗妙生香#鲜鱼味噌汤#好吃好吃,2022-09-18 09:48:03
632678d8e87fa69e00699ba5,食其家·牛丼咖喱(天津伊势丹百货现代城店),天津市,天津市,和平区,022-27126021,30099,20.0,配送¥3.5,33,周一至周日 10:00-20:30,温泉蛋牛丼口感很好,2022-09-18 09:48:08
632678dee87fa69e00699ba6,N多寿司(天津西湖道2687店),天津市,天津市,南开区,16622801360,30099,20.0,免配送费,35,周一至周日 09:00-21:00,"味道很惊喜,口味很赞相当的满足",2022-09-18 09:48:14
632678e4e87fa69e00699ba7,池田寿司(和平大悦城店),天津市,天津市,和平区,16657194771,10099,20.0,免配送费,39,周一至周日 10:00-20:30,"好寿司,食材新鲜,小料足",2022-09-18 09:48:20
632678eae87fa69e00699ba8,粉粉乐薄皮鲷鱼烧(和平伊势丹店),天津市,天津市,和平区,13920552385;13920552381;18526532153,10099,20.0,免配送费,39,周一至周日 09:35-20:50,独爱红豆薄皮鲷鱼烧,2022-09-18 09:48:26
632678f0e87fa69e00699ba9,韩罗苑（天津和平大悦城店）,天津市,天津市,和平区,022-23320069,30099,20.0,免配送费,35,周一至周日 10:00-21:00,一直很喜欢这家的生菜酱外卖,2022-09-18 09:48:32
632678f6e87fa69e00699baa,春川春韩国拌饭(服装街店),天津市,天津市,南开区,17622830487,50099,20.0,免配送费,36,周一至周日 09:15-21:00,"分量很足,非常好吃,性价比高",2022-09-18 09:48:38
632678fbe87fa69e00699bab,明星小鸡·韩国滑蛋吐司(和平大悦城店),天津市,天津市,和平区,13011348030;17695502295,20099,20.0,免配送费,30,周一至周日 07:00-21:30,"来了份烤吐司奶油汤,现在贼满足",2022-09-18 09:48:43
63267901e87fa69e00699bac,鱼本鱼深海鱼糕(和平大悦城店),天津市,天津市,和平区,13315022676,10099,20.0,配送¥2.7,38,周一至周日 10:30-21:30,"鱼糕多味串味道很好,超过瘾",2022-09-18 09:48:49
63267907e87fa69e00699bad,争鲜回转寿司（南开大悦城店）,天津市,天津市,南开区,022-87769066;13163015768,40099,20.0,免配送费,44,周一至周日 10:00-21:30,豪华鳗鱼饭套餐#不错,2022-09-18 09:48:55
6326790ee87fa69e00699bae,一贯鲜·三文鱼日料寿司(和平店),天津市,天津市,和平区,17622621828,70099,20.0,免配送费,33,周一至周日 10:30-23:50,锦上添花刺身六拼很对我胃口,2022-09-18 09:49:02
63267915e87fa69e00699baf,池田寿司(南开大悦城店),天津市,天津市,南开区,13312139150,10099,20.0,免配送费,38,周一至周日 10:00-21:00,"太赞了,食材鲜美美味,服务很赞",2022-09-18 09:49:09
6326791be87fa69e00699bb0,井弘饭团(世纪都会店),天津市,天津市,和平区,13752172767,66,20.0,配送¥1.7,31,周一至周日 10:00-19:20,连点三天这家东京爆浆芝士饭团,2022-09-18 09:49:15
63267921e87fa69e00699bb1,卡其瓦紫菜包饭(天大店),天津市,天津市,南开区,13516146870,20099,20.0,配送¥0.7,35,周一至周日 09:00-20:30,蛋黄肉松紫菜包饭味道很不错~,2022-09-18 09:49:21
63267928e87fa69e00699bb2,鱼本鱼深海鱼糕(南开大悦城店),天津市,天津市,南开区,16625105250,10099,20.0,配送¥2.7,39,周一至周日 10:30-21:30,"对鱼糕多味串词穷,反正就是好",2022-09-18 09:49:28
6326792fe87fa69e00699bb3,laksahouse叻唦之屋(国金店),天津市,天津市,和平区,022-27123271;13802180687,10099,20.0,满50免配送费,34,周一至周日 10:30-21:30,"火车头非常好吃,分量也很足,吃不完",2022-09-18 09:49:35
63267936e87fa69e00699bb4,湖波西餐厅,天津市,天津市,南开区,022-27472359;13920056865,23,20.0,免配送费,36,周一至周日 10:00-14:00，17:00-22:00,多次购买，值得推荐,2022-09-18 09:49:42
6326793be87fa69e00699bb5,食物语精致板烧(王府壹号店),天津市,天津市,南开区,18526372567,100099,20.0,配送¥0.3,36,周一至周日 09:00-20:00,香煎鸡排套餐很超值,2022-09-18 09:49:47
63267942e87fa69e00699bb6,珍味椰店,天津市,天津市,南开区,13662130828,70099,30.0,免配送费,40,周一至周日 10:00-22:00,"必点椰壳枕头,很棒",2022-09-18 09:49:54
63267947e87fa69e00699bb7,We悦极意式餐厅,天津市,天津市,南开区,15022269599;022-87894087,36,20.0,免配送费,36,周一至周日 10:30-21:00,不知道吃啥就点这家，没有失望过,2022-09-18 09:49:59
6326794de87fa69e00699bb8,唯客多孚西餐（长沙路店）,天津市,天津市,和平区,13302176888,16,20.0,配送¥0.6,40,周一至周日 09:00-20:00,味道很赞，五分好评,2022-09-18 09:50:05
63267955e87fa69e00699bb9,美闻比萨（西湖道店）,天津市,天津市,南开区,022-27477921;18102035988,70099,20.0,配送¥0.1,32,周一至周日 09:25-20:30,"觉得很好吃,培根的不错",2022-09-18 09:50:13
6326795de87fa69e00699bba,路西仕(气象台路店),天津市,天津市,和平区,16729792088,10099,20.0,配送¥4.5,34,周一至周日 10:00-19:50,经典红烩牛肉特别棒,2022-09-18 09:50:21
63267964e87fa69e00699bbb,婷婷炸鸡婷婷西点,天津市,天津市,南开区,15510934995;13370397519,20099,20.0,配送¥0.6,40,周一至周日 10:30-22:00,一直很喜欢这家的无骨鸡柳,2022-09-18 09:50:28
6326796ae87fa69e00699bbc,福小福PHO越南粉(仁恒伊势丹店),天津市,天津市,南开区,022-87280681,10099,20.0,配送¥0.3,42,周一至周日 10:30-21:00,热情掌柜,2022-09-18 09:50:34
63267970e87fa69e00699bbd,阿龙海南鸡饭(仁恒伊势丹店),天津市,天津市,南开区,15602065822,100099,20.0,免配送费,36,周一至周日 10:30-21:00,鸡肉叻沙味道非常好,2022-09-18 09:50:40
63267977e87fa69e00699bbe,比格比萨(天津天河城店),天津市,天津市,和平区,022-27111752,87,20.0,免配送费,41,周一至周日 10:00-21:00,"对酸黄瓜鸡蛋沙拉词穷,反正就是好",2022-09-18 09:50:47
6326797ee87fa69e00699bbf,沙拉范·轻食暖餐(津塔店),天津市,天津市,和平区,18522358445,70099,20.0,免配送费,38,周一至周日 09:00-20:00,"孩子说很好吃,又有营养",2022-09-18 09:50:54
63267984e87fa69e00699bc0,布拉格餐厅(民园店),天津市,天津市,和平区,15620208318,51,20.0,配送¥3.8,37,周一至周日 10:30-22:30,"劲爆鸡米花,绝赞推荐",2022-09-18 09:51:00
6326798ae87fa69e00699bc1,偌璞食堂·西餐(仁恒伊势丹店),天津市,天津市,南开区,022-59091507,10099,20.0,免配送费,44,周一至周日 10:00-21:00,"肥牛罗勒意面#,#韩式甜酸鸡翅",2022-09-18 09:51:06
63267991e87fa69e00699bc2,站点比萨(仁恒伊势丹店),天津市,天津市,南开区,15822405248,30099,50.0,配送¥9,50,周一至周日 09:30-21:30,洋葱圈值得推荐,2022-09-18 09:51:13
63267997e87fa69e00699bc3,澜汀餐厅,天津市,天津市,河西区,13034360260,20099,20.0,配送¥1,40,周一至周日 10:00-20:00,"来了份芝士焗土豆泥,现在贼满足",2022-09-18 09:51:19
6326799de87fa69e00699bc4,美闻比萨（佟楼店）,天津市,天津市,河西区,022-23376740;022-23375686,90099,20.0,配送¥3.6,43,周一至周日 09:00-20:50,"好吃,分量很足,性价比高,包装仔细",2022-09-18 09:51:25
632679a3e87fa69e00699bc5,大铜钱排档,天津市,天津市,南开区,022-58631999,4,20.0,配送¥5.1,44,周一至周日 10:00-22:00,值得品尝，强烈推荐,2022-09-18 09:51:31
632679a9e87fa69e00699bc6,布拉格餐厅(鲁能城店),天津市,天津市,南开区,18526811081,10099,20.0,配送¥0.1,45,周一至周日 10:30-21:30,无敌种草捷克乡村土豆沙拉,2022-09-18 09:51:37
632679b0e87fa69e00699bc7,嘉喜来披萨,天津市,天津市,河西区,13920005893;23248096,30099,20.0,免配送费,42,周一至周日 10:00-20:00,"一直点这家的意大利肉酱面,不错",2022-09-18 09:51:44
632679b5e87fa69e00699bc8,娜娜家·Restarunt（鲁能城店）,天津市,天津市,南开区,022-59557158,70099,50.0,配送¥2,43,周一至周日 10:30-21:00,超级美味的披萨,2022-09-18 09:51:49
632679bbe87fa69e00699bc9,西村叔叔的甜品店(鲁能城店),天津市,天津市,南开区,022-23352850,70099,50.0,配送¥2,39,周一至周日 10:00-21:00,"至尊布朗尼味道很好,超过瘾",2022-09-18 09:51:55
632679c1e87fa69e00699bca,比格比萨（天津鲁能城店）,天津市,天津市,南开区,022-59557100,20099,20.0,免配送费,45,周一至周日 10:00-21:00,满意满意满意小龙虾披萨yyds,2022-09-18 09:52:01
632679c8e87fa69e00699bcb,米斯特比萨(融创天拖店),天津市,天津市,南开区,022-23667388,40099,50.0,配送¥2.5,40,周一至周日 10:00-21:00,"到手时披萨还很热乎,性价比不错",2022-09-18 09:52:08
632679cde87fa69e00699bcc,汤姆家的牛排比萨（天津陆家嘴中心店）,天津市,天津市,红桥区,022-87738966,10099,20.0,配送¥2.2,55,周一至周日 10:00-21:00,"牛排超级嫩,分量足,七分熟口感很好",2022-09-18 09:52:13
632679d2e87fa69e00699bcd,焗小姐の芝士饭(红旗路店),天津市,天津市,南开区,18522963521;17622639631,90099,20.0,配送¥4.2,43,周一至周日 10:10-20:15,"盐酥鸡味道很好,超过瘾",2022-09-18 09:52:18
632679d8e87fa69e00699bce,棒约翰比萨·汉堡·意面(天津小白楼店),天津市,天津市,和平区,4008107272,80099,20.0,配送¥1,43,周一至周日 10:00-20:30,鸡翅拼盘#和#奶油培根意面#也不错,2022-09-18 09:52:24
632679dee87fa69e00699bcf,美闻比萨（芥园道店）,天津市,天津市,红桥区,022-58611887,70099,20.0,配送¥2.6,43,周一至周日 09:25-20:30,"超级好吃,每次想吃披萨",2022-09-18 09:52:30
632679e5e87fa69e00699bd0,比格比萨(天津陆家嘴店),天津市,天津市,红桥区,022-27357716,10099,20.0,免配送费,55,周一至周日 10:00-21:00,"非常好吃,性价比高,包装仔细",2022-09-18 09:52:37
632679ebe87fa69e00699bd1,米斯特比萨(津悦城店),天津市,天津市,河西区,022-58793678,40099,50.0,配送¥7,54,周一至周日 10:00-21:00,"黄金土豆不错的,下次还点",2022-09-18 09:52:43
632679f1e87fa69e00699bd2,娜娜家の饭er(奥城店),天津市,天津市,南开区,18222854309,100099,50.0,配送¥6.5,53,周一至周日 10:30-21:00,娜娜家员工餐味道很正宗,2022-09-18 09:52:49
63267a04e87fa69e00699bd3,大明铜锅,天津市,天津市,南开区,16602690618,68,20.0,免配送费,30,周一至周日 10:30-23:30,"我想说包装很好,干净,菌类合盘超棒",2022-09-18 09:53:08
63267a0ae87fa69e00699bd4,王婆大虾（南开店）,天津市,天津市,南开区,17526881622;13820435398,20099,20.0,免配送费,30,周一至周日 09:30-次日00:00,两人大虾锅底味道很正宗,2022-09-18 09:53:14
63267a11e87fa69e00699bd5,津门春雨羊汤(南开三马路店),天津市,天津市,南开区,17612204648,40099,20.0,免配送费,36,周一至周日 24小时营业,精品羊汤是我喜欢的味道,2022-09-18 09:53:21
