province,city,district,name,score,comment_number,month_sales,avg_price,category,delivery_time,delivery_tip,delivery_type,in_time_delivery_percent,min_price,shipping_fee,lat,lng,hours,buz_code
甘肃省,兰州市,城关区,甜啦啦（天水南路店）,4.4,65,月售100+,人均 ¥10,美食,34分钟,,1,85,起送 ¥10,免配送费,36.037439,103.851907,11:00-21:20,0
甘肃省,庆阳市,庆城县,包香园,4.2,30,月售202,,美食 包子/生煎,35分钟,,1,95,起送 ¥10,配送 ¥1.4,36.002847,107.888414,07:30-20:00,0
广东省,佛山市,禅城区,原味汤粉王（祖庙店）,4.8,401,月售4000+,人均 ¥16,美食 米粉/米线,30分钟,由美团快送提供配送服务,0,73,起送 ¥10,配送 ¥1.5,23.032768,113.118629,"00:00-01:00,08:30-23:59",0
广东省,惠州市,惠阳区,南京•鸭血粉丝汤•罐汤小笼包,4.7,691,月售3000,人均 ¥17,美食 鸭血粉丝汤,40分钟,由美团快送提供配送服务,0,83,起送 ¥10,免配送费,22.780577,114.460375,10:00-22:20,0
广东省,河源市,源城区,华记紫金八刀汤（万隆城店）,5.0,8,月售29,,美食 其他汤粉店,30分钟,,0,,起送 ¥10,配送 ¥4,23.756531,114.706835,"07:30-14:00,17:00-20:30",0
广东省,惠州市,惠东县,细麽汤粉,4.6,1397,月售838,人均 ¥16,美食 其他汤粉店,36分钟,,1,95,起送 ¥10,配送 ¥4,22.97703,114.70884,"00:00-02:00,07:00-23:59",0
广东省,惠州市,惠东县,胜记咸骨粥（惠东店）,4.4,7040,月售4000,人均 ¥15,美食 粥店,44分钟,,1,76,起送 ¥10,配送 ¥1,22.96921,114.718001,"00:00-05:30,10:30-23:59",0
广东省,肇庆市,端州区,鲜享食呈（工商店）,5.0,80,月售145,,生鲜果蔬,50分钟,由 美团跑腿 提供送餐服务,0,0,起送 ¥10,配送 ¥1.5,23.096643,112.480729,11:00-22:00,0
广西壮族自治区,百色市,那坡县,花田里花艺工作室,0.0,0,月售10,,浪漫鲜花,44分钟,,1,0,起送 ¥10,配送 ¥3,23.412547,105.841642,08:00-23:59,1
广西壮族自治区,南宁市,马山县,金点蛋糕坊,0.0,52,月售29,人均 ¥17,甜蜜蛋糕,40分钟,,1,,起送 ¥10,配送 ¥4.5,23.635512,108.087847,08:00-22:00,0
广西壮族自治区,来宾市,兴宾区,大参林药房（来宾北二店）,0.0,18,月售14,,送药上门,30分钟,,1,0,起送 ¥10,免配送费,23.731474,109.231937,08:00-22:15,1
贵州省,毕节市,七星关区,贵阳香菇炖鸡粉（创美店）,4.1,242,月售377,人均 ¥18,美食 米粉/米线,41分钟,,1,76,起送 ¥10,免配送费,27.296018,105.27195,"00:00-03:00,07:30-23:59",0
贵州省,毕节市,七星关区,蜀美食饭庄(沃尔玛店),4.6,117,月售410,,美食 其他饭类套餐,33分钟,,1,0,起送 ¥10,配送 ¥3.5,27.283484,105.286421,10:00-19:40,0
海南省,海南省,琼海市,恋恋今生(学院店),0.0,1,月售1,人均 ¥9,美食,30分钟,,1,0,起送 ¥10,免配送费,19.25293,110.47443,09:00-22:30,0
海南省,儋州市,那大镇,金皇冠蛋糕坊（六合分店）,4.4,98,月售83,人均 ¥24,甜蜜蛋糕,34分钟,,1,0,起送 ¥10,配送 ¥4,19.510171,109.564758,08:00-23:15,0
海南省,儋州市,白马井镇,星食茶（人民路店）,4.7,210,月售568,人均 ¥10,美食,30分钟,,1,100,起送 ¥10,配送 ¥2,19.706257,109.220093,"00:00-00:30,09:15-23:59",0
河北省,石家庄市,新华区,御膳房米线·酸辣粉（太和店),4.8,1635,月售3000+,人均 ¥8,美食 米粉/米线,39分钟,由美团快送提供配送服务,0,48,起送 ¥10,免配送费,38.04519,114.48366,08:30-21:00,0
河北省,廊坊市,霸州市,益乐堂（信安店）,0.0,17,月售14,,美食,35分钟,,1,0,起送 ¥10,免配送费,39.144838,116.649369,03:00-03:30,0
河北省,石家庄市,晋州市,羊肉烩面·羊汤·炒菜,4.4,36,月售42,,美食 其他地方菜,30分钟,,1,0,起送 ¥10,配送 ¥4,38.027932,115.039856,09:00-21:00,0
河北省,保定市,高碑店市,九康医药连锁（文明南路店）,0.0,0,月售1,,送药上门,31分钟,,1,0,起送 ¥10,免配送费,39.318485,115.864188,07:10-20:30,1
河北省,承德市,承德县,虾总管,0.0,10,月售31,,美食 干锅,30分钟,,1,,起送 ¥10,配送 ¥1.9,40.7711,118.165263,"09:40-14:00,16:30-21:00",0
河北省,邢台市,临城县,熊家•韩式炸鸡（临城店）,4.9,199,月售200+,,美食 炸物类小吃,40分钟,,1,94,起送 ¥10,配送 ¥3,37.442506,114.522445,09:40-22:30,0
河北省,保定市,阜平县,惠友购物广场（阜平店）,4.8,243,月售426,,超市便利,60分钟,,1,22,起送 ¥10,配送 ¥3.5,38.841372,114.205337,09:00-19:00,1
河南省,周口市,沈丘县,爱已成粥（沈丘富都店）,5.0,543,月售1115,人均 ¥11,美食 粥店,30分钟,,1,98,起送 ¥10,配送 ¥1.3,33.402938,115.085189,"07:30-14:30,16:30-21:30",0
河南省,漯河市,源汇区,大参林药房（漯河体育场店）,0.0,26,月售13,,送药上门,40分钟,,1,0,起送 ¥10,免配送费,33.572405,113.996835,08:00-19:00,1
河南省,三门峡市,湖滨区,尚品小笼·粥粉面饭（和平路店）,4.5,592,月售900+,人均 ¥11,美食 包子/生煎,30分钟,,1,82,起送 ¥10,配送 ¥1,34.777513,111.202626,"07:00-13:20,17:00-20:20",0
河南省,焦作市,温县,酸奶大麻花（城内中学店),4.9,212,月售200+,人均 ¥15,甜点饮品,40分钟,,1,92,起送 ¥10,配送 ¥2,34.936059,113.086334,09:00-19:30,0
河南省,商丘市,宁陵县,品味轩烘焙·汉堡披萨,0.0,14,月售1,,美食 汉堡,32分钟,,1,0,起送 ¥10,配送 ¥3,34.45694,115.30832,10:00-19:00,0
河南省,濮阳市,濮阳县,小麻辣私房菜,0.0,4,月售8,,美食 川菜,39分钟,,1,0,起送 ¥10,配送 ¥4,35.699321,115.021859,"11:40-14:00,17:00-20:00",0
河南省,郑州市,金水区,百合超市,0.0,1,月售1,,超市便利,35分钟,,1,0,起送 ¥10,免配送费,34.765157,113.667437,"00:00-01:00,08:00-23:59",1
河南省,新乡市,长垣市,巷子茶(人民路店),4.8,196,月售260,人均 ¥15,美食,30分钟,,1,84,起送 ¥10,配送 ¥1,35.199398,114.677881,10:00-22:00,0
黑龙江省,绥化市,安达市,爱心蛋糕（万和店）,0.0,17,月售1,人均 ¥18,甜蜜蛋糕,55分钟,,1,0,起送 ¥10,配送 ¥3.9,46.419343,125.345508,07:30-20:00,0
黑龙江省,大兴安岭地区,漠河市,刘文祥大碗麻辣烫（老式麻辣烫）,4.8,196,月售417,人均 ¥19,美食 麻辣烫/关东煮,40分钟,,1,96,起送 ¥10,配送 ¥2,52.97025,122.534056,09:00-21:00,0
黑龙江省,绥化市,绥棱县,晨鑫营养早餐,0.0,2,月售2,,美食 汉堡,40分钟,,1,0,起送 ¥10,配送 ¥4,47.250652,127.105415,06:00-17:00,0
黑龙江省,双鸭山市,饶河县,好老婆骨髓包子铺,4.6,454,月售1622,人均 ¥6,美食 包子/生煎,40分钟,,1,100,起送 ¥10,配送 ¥1,46.803188,134.017882,"05:30-13:00,15:30-18:00",0
湖北省,宜昌市,宜都市,老幺美食,0.0,6,月售5,,美食 川菜,36分钟,,1,0,起送 ¥10,配送 ¥4,30.375486,111.436325,"00:00-01:00,16:00-23:59",0
湖北省,咸宁市,通山县,吉木蛋糕（凤池店）,0.0,45,月售4,人均 ¥22,甜蜜蛋糕,35分钟,,1,0,起送 ¥10,配送 ¥4.5,29.602128,114.51363,08:00-21:20,0
湖北省,黄石市,阳新县,正宗馄饨王（中医院店）,4.3,500,月售2013,人均 ¥13,美食 馄饨,40分钟,,1,100,起送 ¥10,配送 ¥4,29.84288,115.212444,06:00-13:30,0
湖南省,常德市,石门县,蜜雪冰城（石门一中店）,4.5,1685,月售1000+,人均 ¥8,甜点饮品,30分钟,,1,98,起送 ¥10,免配送费,29.590627,111.428447,10:20-22:20,0
湖南省,永州市,祁阳县,一米粥铺,4.6,892,月售1441,人均 ¥14,美食 粥店,30分钟,,0,98,起送 ¥10,免配送费,26.579343,111.863956,07:35-23:59,0
湖南省,岳阳市,岳阳楼区,天天:黄焖鸡米饭,4.9,268,月售1000+,,美食 黄焖鸡米饭,58分钟,由 商家 提供配送服务,0,0,起送 ¥10,免配送费,29.329467,113.144635,"10:00-13:30,16:00-19:30",0
湖南省,怀化市,靖州苗族侗族自治县,东方红手工粉(健康米粉),4.9,63,月售400,,美食 其他汤粉店,30分钟,,1,,起送 ¥10,配送 ¥2,26.573018,109.69397,07:00-16:30,0
湖南省,益阳市,沅江市,王小贱鲜果零食,0.0,1,月售13,,超市便利,60分钟,,1,0,起送 ¥10,配送 ¥4,28.842845,112.360569,08:00-23:00,1
吉林省,白城市,洮北区,久一司手煮奶茶（大润发店）,4.7,489,月售400+,人均 ¥11,甜点饮品,31分钟,,1,92,起送 ¥10,配送 ¥1,45.611709,122.83958,10:00-23:59,0
吉林省,吉林市,蛟河市,郭记壹碗面,4.7,56,月售60,,美食 其他地方菜,36分钟,,1,0,起送 ¥10,配送 ¥1,43.724969,127.338874,09:20-20:50,0
吉林省,白城市,大安市,木子凉皮,0.0,100,月售88,人均 ¥11,美食 凉皮/凉粉/擀面皮,34分钟,,1,0,起送 ¥10,配送 ¥1,45.59239,123.776678,08:00-23:25,0
江西省,九江市,瑞昌市,华隆购物广场（阳光佳缘店）,0.0,28,月售14,,超市便利,47分钟,,1,0,起送 ¥10,配送 ¥4,29.6783,115.687065,08:00-21:00,1
辽宁省,辽阳市,灯塔市,缤果水果捞（幸福家园店）,5.0,63,月售64,,生鲜果蔬,35分钟,,1,100,起送 ¥10,免配送费,41.426689,123.353687,08:30-23:00,0
内蒙古自治区,赤峰市,敖汉旗,链宠之家,0.0,10,月售8,,超市便利,45分钟,,1,,起送 ¥10,配送 ¥3,42.281581,119.908387,08:00-19:30,1
山东省,临沂市,兰山区,仁和堂药店（金四路店）,0.0,10,月售71,,送药上门,40分钟,由美团快送提供配送服务,0,,起送 ¥10,免配送费,35.056266,118.388083,07:30-21:00,1
山东省,德州市,禹城市,小歡喜蛋糕店,0.0,1,月售7,人均 ¥26,甜蜜蛋糕,35分钟,,1,0,起送 ¥10,配送 ¥1,36.936449,116.65323,10:00-20:00,0
山东省,临沂市,莒南县,拾光烘焙坊,0.0,0,月售23,人均 ¥15,美食,30分钟,,1,0,起送 ¥10,配送 ¥4,35.169176,118.837254,10:00-22:00,0
山东省,德州市,陵城区,鲨鱼电竟（奶茶）,0.0,1,月售11,,美食,35分钟,,1,0,起送 ¥10,免配送费,37.323912,116.55904,08:30-22:00,0
山西省,太原市,小店区,大碗面,4.1,2529,月售2239,人均 ¥15,美食 炒面/炒饼,30分钟,由美团快送提供配送服务,0,85,起送 ¥10,夜间配送 ¥4.5,37.794592,112.593724,00:00-23:59,0
山西省,吕梁市,柳林县,无名缘米粉（烤肉拌饭）,3.3,64,月售90,人均 ¥18,美食 米粉/米线,54分钟,,1,57,起送 ¥10,配送 ¥3,37.432892,110.898501,11:00-23:00,0
山西省,忻州市,宁武县,天天鲜超市,5.0,216,月售200,,超市便利,40分钟,,1,,起送 ¥10,配送 ¥5.5,39.00674,112.314876,07:30-23:00,1
山西省,临汾市,侯马市,新疆大盘鸡（程王路店）,5.0,117,月售201,人均 ¥17,美食 新疆菜,41分钟,,1,88,起送 ¥10,配送 ¥2.5,35.621717,111.370466,10:00-22:30,0
山西省,太原市,小店区,暖小莘营养鸡汤·锅贴·小笼包(太原店),4.7,1275,月售3283,人均 ¥18,美食 其他汤粉店,30分钟,由美团快送提供配送服务,0,75,起送 ¥10,免配送费,37.80982,112.5583,00:00-23:59,0
山西省,吕梁市,柳林县,觅香无骨烤鱼捞饭,4.2,10,月售24,,美食 烤鱼,36分钟,,1,80,起送 ¥10,配送 ¥3,37.431692,110.897498,"11:00-13:30,17:00-22:00",0
陕西省,延安市,延川县,食里飘香小吃,0.0,2,月售13,,美食 其他小吃,33分钟,,1,,起送 ¥10,配送 ¥3,36.891013,110.190046,09:00-20:00,0
上海市,上海市,杨浦区,石锅拌饭,4.2,154,月售315,人均 ¥18,美食 韩国料理,71分钟,,0,,起送 ¥10,免配送费,31.290431,121.551241,08:00-23:50,0
四川省,凉山彝族自治州,喜德县,英姐家常菜,0.0,29,月售54,人均 ¥19,美食 农家菜/家常菜,30分钟,,1,0,起送 ¥10,配送 ¥3,28.308244,102.401887,08:00-19:00,0
四川省,宜宾市,筠连县,初心·一杯喝不胖的奶茶,0.0,0,月售30,人均 ¥14,甜点饮品,30分钟,,1,0,起送 ¥10,免配送费,28.166656,104.511882,09:30-22:00,0
四川省,达州市,大竹县,廖记包子铺小吃店,4.8,5,月售21,,美食 包子/生煎,38分钟,,1,0,起送 ¥10,配送 ¥4,30.736547,107.218578,07:00-23:59,0
云南省,昆明市,禄劝彝族苗族自治县,明惠水果店,4.8,47,月售38,,生鲜果蔬,35分钟,,0,100,起送 ¥10,配送 ¥1,25.532419,102.410398,08:30-22:10,1
云南省,玉溪市,通海县,天津特色灌汤包,4.0,21,月售43,,美食 包子/生煎,36分钟,,1,100,起送 ¥10,配送 ¥4,24.16235,102.702658,09:00-19:00,0
云南省,昭通市,绥江县,杨家面小吃店,4.5,48,月售82,,美食 其他地方菜,35分钟,,1,100,起送 ¥10,配送 ¥3,28.595027,103.969157,"00:00-01:00,08:00-23:59",0
云南省,昆明市,禄劝彝族苗族自治县,七彩花艺,4.9,79,月售105,,浪漫鲜花,50分钟,由商家提供配送服务,0,0,起送 ¥10,免配送费,25.560547,102.474391,00:00-23:59,1
云南省,保山市,腾冲市,超玥百货店,5.0,6,月售10,,超市便利,34分钟,,1,0,起送 ¥10,免配送费,25.020054,98.504659,"00:00-02:00,08:00-23:59",1
云南省,曲靖市,麒麟区,一心堂（曲靖建设路二店）,5.0,26,月售50,,送药上门,40分钟,,1,0,起送 ¥10,免配送费,25.490938,103.802291,08:00-21:45,1
云南省,曲靖市,麒麟区,健之佳健康药房（曲靖地矿小区分店）,0.0,11,月售16,,送药上门,30分钟,,1,0,起送 ¥10,免配送费,25.513018,103.793222,08:00-23:00,1
云南省,昆明市,呈贡区,健之佳健康药房（呈贡白龙潭沁园分店）,0.0,24,月售23,,送药上门,30分钟,,1,0,起送 ¥10,配送 ¥3,24.88585,102.844387,08:00-22:45,1
云南省,德宏傣族景颇族自治州,陇川县,优馍早点店,4.4,85,月售326,,美食 米粉/米线,35分钟,,1,100,起送 ¥10,配送 ¥3,24.185774,97.79804,07:00-11:45,0
云南省,丽江市,古城区,书亦烧仙草（丽江文化学院校内店）,4.5,186,月售15,人均 ¥13,甜点饮品,42分钟,由 美团跑腿 提供送餐服务,0,86,起送 ¥10,免配送费,26.915471,100.229987,10:20-20:30,0
云南省,大理白族自治州,鹤庆县,翻滚吧，蛋炒饭,4.2,153,月售469,,美食 炒饭,39分钟,,1,100,起送 ¥10,免配送费,26.55763,100.1683,"00:00-02:00,07:30-23:59",0
云南省,昭通市,绥江县,候记手工刀削面,4.8,25,月售25,,美食 刀削面,35分钟,,1,100,起送 ¥10,配送 ¥3,28.591104,103.951438,08:00-14:30,0
河北省,邯郸市,丛台区,福华肥牛,0.0,27,月售49,,美食 火锅,45分钟,,0,,起送 ¥100,配送 ¥6,36.626094,114.516475,09:30-21:30,0
江苏省,南通市,启东市,米兰西饼生日蛋糕（启一店）,0.0,0,月售0,,甜蜜蛋糕,44分钟,由商家提供配送服务,0,0,起送 ¥100,配送 ¥99,31.871916,121.707293,08:30-18:30,0
江西省,景德镇市,昌江区,皇冠烘焙蛋糕（陶溪川店）,0.0,1,月售6,人均 ¥132,甜蜜蛋糕,65分钟,,0,,起送 ¥100,免配送费,29.257576,117.219494,06:00-23:00,0
青海省,西宁市,城中区,极宠（宠物用品）,4.9,131,月售700+,,超市便利,2小时,由 商家 提供配送服务,0,5,起送 ¥100,免配送费,36.666805,101.771048,10:00-23:59,1
安徽省,滁州市,明光市,32度茶,0.0,3,月售1,人均 ¥12,美食,35分钟,,1,0,起送 ¥12,配送 ¥2,32.788808,117.981316,08:30-20:30,0
广东省,广州市,番禺区,MOLYTEA茶荟（番禺店）,4.8,453,月售1429,人均 ¥17,生鲜果蔬,40分钟,由美团快送提供配送服务,0,98,起送 ¥12,免配送费,22.952923,113.437516,07:20-23:00,0
河南省,商丘市,睢县,张小厨（袁山店）,5.0,90,月售80,人均 ¥17,美食 其他面馆,30分钟,,1,100,起送 ¥12,配送 ¥1.3,34.423222,115.06947,10:15-20:00,0
黑龙江省,哈尔滨市,呼兰区,茶里茶气,4.8,87,月售100+,人均 ¥11,美食,40分钟,由美团快送提供配送服务,0,87,起送 ¥12,免配送费,45.869963,126.531328,"00:00-02:00,13:30-23:59",0
湖南省,怀化市,通道侗族自治县,糖尚坊,0.0,42,月售1,人均 ¥13,美食,31分钟,,1,0,起送 ¥12,免配送费,26.15739,109.782821,10:00-18:00,0
吉林省,吉林市,磐石市,瑞雪冰淇淋,5.0,615,月售167,人均 ¥19,甜点饮品,30分钟,,1,100,起送 ¥12,免配送费,42.941513,126.057553,09:00-23:00,1
吉林省,长春市,九台区,老洒家毛血旺,4.7,118,月售53,,美食 韩国料理,36分钟,,1,83,起送 ¥12,配送 ¥1,44.156672,125.833083,09:00-22:30,0
江苏省,南通市,海门区,淮南26号牛肉汤，牛肉面、牛肉火锅,4.4,499,月售1000+,人均 ¥15,美食 羊汤/牛肉汤,45分钟,由商家提供配送服务,0,3,起送 ¥12,免配送费,32.106966,121.465866,"08:30-14:00,15:30-23:00",0
内蒙古自治区,赤峰市,阿鲁科尔沁旗,振华文体得力文具,0.0,2,月售7,,超市便利,44分钟,,1,,起送 ¥12,配送 ¥3.5,43.871065,120.056091,08:30-19:00,1
陕西省,安康市,石泉县,隆江猪脚饭,4.7,217,月售400+,人均 ¥25,美食 其他饭类套餐,31分钟,,1,100,起送 ¥12,配送 ¥3,33.041003,108.245992,08:00-18:00,0
四川省,宜宾市,叙州区,白家肥肠粉（观音店）,5.0,30,月售200+,,美食 其他汤粉店,34分钟,,1,100,起送 ¥12,配送 ¥3,29.090381,104.393669,08:00-21:30,0
浙江省,丽水市,遂昌县,益禾堂（丽水遂昌凯新广场店）,4.7,83,月售300+,人均 ¥12,甜点饮品,40分钟,,1,100,起送 ¥12,免配送费,28.58371,119.27471,10:00-22:30,0
重庆市,重庆市,合川区,过桥米线.面（烫饭）,3.9,49,月售72,人均 ¥13,美食 米粉/米线,31分钟,由美团快送提供配送服务,0,0,起送 ¥12,免配送费,30.001958,106.241167,07:20-21:30,0
河北省,保定市,容城县,花声花卉,5.0,99,月售97,,浪漫鲜花,30分钟,由商家提供配送服务,0,85,起送 ¥120,配送 ¥7,39.049096,115.87201,08:00-21:00,1
四川省,眉山市,丹棱县,蜜雪冰城（唢呐广场店）,4.8,241,月售400+,人均 ¥8,甜点饮品 奶茶果汁,60分钟,,1,100,起送 ¥13,免配送费,30.011692,103.515211,09:50-21:45,1
云南省,西双版纳傣族自治州,景洪市,迪升大药房（景洪版纳一品分店）,0.0,0,月售1,,送药上门,31分钟,,1,0,起送 ¥13,免配送费,21.997349,100.796603,08:30-21:45,1
辽宁省,铁岭市,开原市,百年继承重庆小面,4.7,636,月售911,人均 ¥15,美食 重庆小面,30分钟,,1,,起送 ¥14,配送 ¥4,42.54542,124.04082,08:00-20:55,0
安徽省,滁州市,天长市,蜜雪冰城（仁和路店）,4.8,232,月售501,人均 ¥7,甜点饮品,36分钟,,1,61,起送 ¥15,配送 ¥1,32.684028,119.01487,10:00-23:00,0
安徽省,合肥市,长丰县,简约花店（风格城市店）,0.0,1,月售1,,浪漫鲜花,120分钟,由商家提供配送服务,0,0,起送 ¥15,免配送费,31.965147,117.259292,06:30-23:57,1
安徽省,六安市,金安区,王小猪的饭盒（知百味·淠绿新村店）,4.6,753,月售1631,人均 ¥15,美食 其他饭类套餐,44分钟,,1,98,起送 ¥15,免配送费,31.782493,116.508285,"00:00-01:00,09:00-23:59",0
安徽省,芜湖市,无为市,咖咔芝茶（无为店）,0.0,8,月售3,人均 ¥7,美食,38分钟,,1,0,起送 ¥15,配送 ¥0.5,31.312374,117.909573,09:00-23:00,0
安徽省,淮南市,潘集区,梅姐川味,4.8,902,月售715,人均 ¥16,美食 湘菜,35分钟,,1,89,起送 ¥15,配送 ¥4,32.789001,116.798347,08:00-20:00,0
安徽省,滁州市,来安县,至胜客便利（玲达超市金太阳店）,0.0,11,月售18,,超市便利,33分钟,,1,0,起送 ¥15,配送 ¥4,32.214377,118.596378,07:00-19:30,1
安徽省,蚌埠市,蚌山区,蟹天下（千万家店）,4.7,4,月售46,,美食 包子/生煎,30分钟,,0,,起送 ¥15,配送 ¥3,32.94136,117.357775,"06:00-10:30,16:00-20:00",0
安徽省,池州市,贵池区,杨国福麻辣烫,4.7,857,月售1579,人均 ¥14,美食 麻辣烫/关东煮,55分钟,由商家提供配送服务,0,33,起送 ¥15,免配送费,30.638191,117.569068,08:00-21:30,0
安徽省,合肥市,蜀山区,左炸右拌·炸串拌饼（港汇广场店）,0.0,116,月售14,人均 ¥16,美食 炸物类小吃,37分钟,由美团快送提供配送服务,0,0,起送 ¥15,免配送费,31.834278,117.232108,11:00-23:59,0
安徽省,黄山市,黄山区,7天徽菜美食,0.0,14,月售1,,美食 徽菜,35分钟,,1,,起送 ¥15,夜间配送 ¥6,30.073678,118.184762,10:00-22:00,0
安徽省,合肥市,蜀山区,梓豪天下煲仔饭(银泰店),4.3,528,月售1199,人均 ¥17,美食 煲仔饭,36分钟,,1,64,起送 ¥15,免配送费,31.816933,117.234893,09:50-21:10,0
